"TIME","GEO","density","gdp","employment"
2014,"ITI21",NA,16079.98,272.8
2014,"ITI22",NA,4981.53,85.7
2014,"ITI3",NA,39638.76,647.8
2014,"ITI31",NA,9028.62,150.6
2014,"ITI32",NA,13564.68,213.7
2014,"ITI33",NA,7805.57,130.4
2014,"ITI34",NA,5085.89,81.2
2014,"ITI35",NA,4154,71.9
2014,"ITI4",NA,184996.61,2581.3
2014,"ITI41",NA,6644.38,110.4
2014,"ITI42",NA,2947.64,53.7
2014,"ITI43",NA,153286.69,2046.6
2014,"ITI44",NA,11987.39,196
2014,"ITI45",NA,10130.51,174.6
2014,"ITF",NA,252955.51,4576
2014,"ITF1",NA,31656.85,515.5
2014,"ITF11",NA,7391.8,116.2
2014,"ITF12",NA,6984.6,123.1
2014,"ITF13",NA,7873.88,120.6
2014,"ITF14",NA,9406.56,155.6
2014,"ITF2",NA,6009.55,105.5
2014,"ITF21",NA,1646.49,29.1
2014,"ITF22",NA,4363.06,76.4
2014,"ITF3",NA,101232.98,1810.6
2014,"ITF31",NA,14513.7,256.3
2014,"ITF32",NA,4566.66,88.2
2014,"ITF33",NA,55788.5,956.1
2014,"ITF34",NA,7185.65,142.2
2014,"ITF35",NA,19178.48,367.8
2014,"ITF4",NA,70821.54,1326.3
2014,"ITF43",NA,10188.7,187.1
2014,"ITF44",NA,6864.67,124.5
2014,"ITF45",NA,12514.75,254.9
2014,"ITF46",NA,10652.86,189.6
2014,"ITF47",NA,24780.39,447.9
2014,"ITF48",NA,5820.3,122.3
2014,"ITF5",NA,11390.16,191.8
2014,"ITF51",NA,7899.36,126.2
2014,"ITF52",NA,3490.69,65.6
2014,"ITF6",NA,31844.43,626.3
2014,"ITF61",NA,10536.26,219.6
2014,"ITF62",NA,2816.47,54.4
2014,"ITF63",NA,6978.6,128.3
2014,"ITF64",NA,2366.44,49.6
2014,"ITF65",NA,9146.66,174.4
2014,"ITG",NA,117323.53,2109.1
2014,"ITG1",NA,84812.67,1519
2014,"ITG11",NA,6630.81,128.6
2014,"ITG12",NA,22424.3,372
2014,"ITG13",NA,11309.39,199.7
2014,"ITG14",NA,6451.24,124.2
2014,"ITG15",NA,4125.52,74.2
2014,"ITG16",NA,2633.01,47.5
2014,"ITG17",NA,19593.14,341.6
2014,"ITG18",NA,5614.14,110.6
2014,"ITG19",NA,6031.02,120.6
2014,"ITG2",NA,32510.86,590.1
2014,"ITG25",NA,6336.98,114.1
2014,"ITG26",NA,2776.53,54.9
2014,"ITG27",NA,12739.48,218.6
2014,"ITG28",NA,2779.09,53.5
2014,"ITG29",NA,3450.75,63.2
2014,"ITG2A",NA,962.93,19.4
2014,"ITG2B",NA,1441.22,30.1
2014,"ITG2C",NA,2023.77,36.3
2014,"ITZ",NA,1493.96,6
2014,"ITZZ",NA,1493.96,6
2014,"ITZZZ",NA,1493.96,6
2014,"CY",NA,17430.16,363.41
2014,"CY0",NA,17430.16,363.41
2014,"CY00",NA,17430.16,363.41
2014,"CY000",NA,17430.16,363.41
2014,"LV",NA,23613.91,876.63
2014,"LV0",NA,23579.19,876.63
2014,"LV00",NA,23579.19,876.63
2014,"LV003",NA,2254.04,99.2
2014,"LV005",NA,1753.05,105.68
2014,"LV006",NA,12731.96,401.05
2014,"LV007",NA,3420.85,111.51
2014,"LV008",NA,1591.97,74.77
2014,"LV009",NA,1827.32,84.42
2014,"LVZ",NA,34.72,NA
2014,"LVZZ",NA,34.72,NA
2014,"LVZZZ",NA,34.72,NA
2014,"LT",NA,36581.31,1322.8
2014,"LT0",NA,36581.31,1322.8
2014,"LT01",NA,14640.4,413.7
2014,"LT011",NA,14640.4,413.7
2014,"LT02",NA,21940.91,909.1
2014,"LT021",NA,1201.03,55.5
2014,"LT022",NA,7224.88,265.9
2014,"LT023",NA,4305.62,156.5
2014,"LT024",NA,1199.93,60.9
2014,"LT025",NA,2187.87,93.7
2014,"LT026",NA,2628.98,119
2014,"LT027",NA,724.2,39.5
2014,"LT028",NA,1313.83,60.9
2014,"LT029",NA,1154.81,57.1
2014,"LU",NA,49824.51,395.95
2014,"LU0",NA,49824.51,395.95
2014,"LU00",NA,49824.51,395.95
2014,"LU000",NA,49824.51,395.95
2014,"HU",NA,106061.28,4218.93
2014,"HU1",NA,50173.67,1816.1
2014,"HU11",NA,39183.69,1395.88
2014,"HU110",NA,39183.69,1395.88
2014,"HU12",NA,10989.99,420.22
2014,"HU120",NA,10989.99,420.22
2014,"HU2",NA,28060.07,1158.28
2014,"HU21",NA,10359.96,427.83
2014,"HU211",NA,4449.95,176.68
2014,"HU212",NA,3170.5,126.3
2014,"HU213",NA,2739.5,124.86
2014,"HU22",NA,11210.11,431.5
2014,"HU221",NA,6133,215.56
2014,"HU222",NA,2705.92,110.39
2014,"HU223",NA,2371.2,105.55
2014,"HU23",NA,6489.99,298.96
2014,"HU231",NA,2581.83,122.15
2014,"HU232",NA,2063.1,96.89
2014,"HU233",NA,1845.07,79.91
2014,"HU3",NA,27827.54,1244.55
2014,"HU31",NA,7893.24,358.93
2014,"HU311",NA,4688.94,204.85
2014,"HU312",NA,2273.94,104.81
2014,"HU313",NA,930.36,49.28
2014,"HU32",NA,10203.02,459.82
2014,"HU321",NA,4170.87,176.57
2014,"HU322",NA,2625.05,121.46
2014,"HU323",NA,3407.09,161.79
2014,"HU33",NA,9731.28,425.8
2014,"HU331",NA,4161.84,173.83
2014,"HU332",NA,2232.78,106.89
2014,"HU333",NA,3336.66,145.07
2014,"HUZ",NA,0,0
2014,"HUZZ",NA,0,0
2014,"HUZZZ",NA,0,0
2014,"MT",NA,8751.1,189.59
2014,"MT0",NA,8735.74,189.59
2014,"MT00",NA,8735.74,189.59
2014,"MT001",NA,8367.72,178.98
2014,"MT002",NA,368.02,10.61
2014,"MTZ",NA,15.36,0
2014,"MTZZ",NA,15.36,0
2014,"MTZZZ",NA,15.36,0
2014,"NL",NA,671560,8723
2014,"NL1",NA,58458.12,803
2014,"NL11",NA,26144.49,275.2
2014,"NL111",NA,3079.02,57
2014,"NL112",NA,1487.88,18.6
2014,"NL113",NA,21576.47,199.6
2014,"NL12",NA,18333.12,300
2014,"NL124",NA,9513.55,146.4
2014,"NL125",NA,3225.59,60.6
2014,"NL126",NA,5592.87,92.9
2014,"NL13",NA,13981.63,227.9
2014,"NL131",NA,5247.55,84.4
2014,"NL132",NA,4739.01,72.2
2014,"NL133",NA,3995.07,71.3
2014,"NL2",NA,116303.33,1772.2
2014,"NL21",NA,37108.16,585.7
2014,"NL211",NA,12897.92,198.5
2014,"NL212",NA,4713.47,79.2
2014,"NL213",NA,19495.66,308
2014,"NL22",NA,67403.17,1015.2
2014,"NL221",NA,23660.62,349
2014,"NL224",NA,8036.77,119
2014,"NL225",NA,11010.31,188.7
2014,"NL226",NA,24695.47,358.6
2014,"NL23",NA,11792,171.3
2014,"NL230",NA,11792,171.3
2014,"NL3",NA,357665.15,4255.2
2014,"NL31",NA,61711.47,728.6
2014,"NL310",NA,61711.47,728.6
2014,"NL32",NA,140768.95,1552.2
2014,"NL321",NA,10026.53,167.9
2014,"NL323",NA,6799.83,84.7
2014,"NL324",NA,6401.21,97.4
2014,"NL325",NA,4532.48,69.1
2014,"NL327",NA,9486.9,120.9
2014,"NL328",NA,7492.7,111.4
2014,"NL329",NA,96030.41,900.9
2014,"NL33",NA,143220.62,1795.1
2014,"NL332",NA,35568.09,421.6
2014,"NL333",NA,9784.47,133.2
2014,"NL337",NA,14832.16,194.7
2014,"NL33A",NA,14442.43,195
2014,"NL33B",NA,9579.06,143
2014,"NL33C",NA,59015.52,707
2014,"NL34",NA,11964.11,179.3
2014,"NL341",NA,3741.91,48.8
2014,"NL342",NA,8222.2,130.4
2014,"NL4",NA,134950.68,1889.6
2014,"NL41",NA,97521.62,1338.6
2014,"NL411",NA,24395.67,327.5
2014,"NL412",NA,15542.79,241.4
2014,"NL413",NA,24672.15,346.9
2014,"NL414",NA,32912.12,422.7
2014,"NL42",NA,37430.16,551
2014,"NL421",NA,10024.31,153.6
2014,"NL422",NA,7170.69,114.6
2014,"NL423",NA,20235.16,282.8
2014,"NLZ",NA,4181.61,3
2014,"NLZZ",NA,4181.61,3
2014,"NLZZZ",NA,4181.61,3
2014,"AT",NA,333146.1,4259.9
2014,"AT1",NA,144536.29,1789.6
2014,"AT11",NA,7737.13,116.4
2014,"AT111",NA,866.41,13.4
2014,"AT112",NA,4531.54,64.5
2014,"AT113",NA,2340.31,38.5
2014,"AT12",NA,52049.38,693.7
2014,"AT121",NA,7230.51,102.6
2014,"AT122",NA,7354.93,104
2014,"AT123",NA,5918.01,80.9
2014,"AT124",NA,5864.21,94.7
2014,"AT125",NA,2514.04,38.1
2014,"AT126",NA,8729.07,107.2
2014,"AT127",NA,14438.61,166.3
2014,"AT13",NA,84749.78,979.5
2014,"AT130",NA,84749.78,979.5
2014,"AT2",NA,61130.4,856.6
2014,"AT21",NA,18419.82,258.9
2014,"AT211",NA,10760.03,146
2014,"AT212",NA,3299.74,50
2014,"AT213",NA,4360.05,62.9
2014,"AT22",NA,42710.58,597.7
2014,"AT221",NA,19018.35,250.9
2014,"AT222",NA,2661.99,37.7
2014,"AT223",NA,5740.92,70.9
2014,"AT224",NA,7357.17,119.8
2014,"AT225",NA,5103.17,75.1
2014,"AT226",NA,2828.99,43.3
2014,"AT3",NA,127355,1613
2014,"AT31",NA,57136.86,735.6
2014,"AT311",NA,9514.78,126.6
2014,"AT312",NA,27806.82,353.6
2014,"AT313",NA,5168.18,74.4
2014,"AT314",NA,6440.32,74.6
2014,"AT315",NA,8207.88,106.4
2014,"AT32",NA,24504.84,304.5
2014,"AT321",NA,645.6,9.6
2014,"AT322",NA,6351.78,85.5
2014,"AT323",NA,17507.46,209.4
2014,"AT33",NA,29853.47,386.6
2014,"AT331",NA,1415.62,16.2
2014,"AT332",NA,12361.7,170
2014,"AT333",NA,1498.56,23.4
2014,"AT334",NA,4235.64,50.5
2014,"AT335",NA,10343.08,126.5
2014,"AT34",NA,15860.95,186.3
2014,"AT341",NA,4116.83,45.7
2014,"AT342",NA,11744.12,140.6
2014,"ATZ",NA,124.41,0.7
2014,"ATZZ",NA,124.41,0.7
2014,"ATZZZ",NA,124.41,0.7
2014,"PL",NA,408967.81,NA
2014,"PL2",NA,82493.12,NA
2014,"PL21",NA,31812.8,NA
2014,"PL213",NA,13016.22,NA
2014,"PL214",NA,5446.77,NA
2014,"PL217",NA,3207.6,NA
2014,"PL218",NA,3606.73,NA
2014,"PL219",NA,2054.98,NA
2014,"PL21A",NA,4480.23,NA
2014,"PL22",NA,50680.32,NA
2014,"PL224",NA,4715.93,NA
2014,"PL225",NA,7175.17,NA
2014,"PL227",NA,5976.43,NA
2014,"PL228",NA,3485.64,NA
2014,"PL229",NA,6156.31,NA
2014,"PL22A",NA,10851.21,NA
2014,"PL22B",NA,6980.19,NA
2014,"PL22C",NA,5339.71,NA
2014,"PL4",NA,64081.64,NA
2014,"PL41",NA,39533.54,NA
2014,"PL411",NA,3301.72,NA
2014,"PL414",NA,5311.39,NA
2014,"PL415",NA,11542.13,NA
2014,"PL416",NA,6177.34,NA
2014,"PL417",NA,5251.52,NA
2014,"PL418",NA,7949.43,NA
2014,"PL42",NA,15364.88,NA
2014,"PL424",NA,5143.65,NA
2014,"PL426",NA,3137.21,NA
2014,"PL427",NA,2834.9,NA
2014,"PL428",NA,4249.11,NA
2014,"PL43",NA,9183.22,NA
2014,"PL431",NA,3450.32,NA
2014,"PL432",NA,5732.91,NA
2014,"PL5",NA,43226.84,NA
2014,"PL51",NA,34557.63,NA
2014,"PL514",NA,11055.09,NA
2014,"PL515",NA,5184.91,NA
2014,"PL516",NA,7105.86,NA
2014,"PL517",NA,5256.92,NA
2014,"PL518",NA,5954.85,NA
2014,"PL52",NA,8669.48,NA
2014,"PL523",NA,2499.42,NA
2014,"PL524",NA,6170.06,NA
2014,"PL6",NA,52409.25,NA
2014,"PL61",NA,18104.85,NA
2014,"PL613",NA,8528.97,NA
2014,"PL616",NA,2783.93,NA
2014,"PL617",NA,2619.15,NA
2014,"PL618",NA,1531.8,NA
2014,"PL619",NA,2640.46,NA
2014,"PL62",NA,11039.98,NA
2014,"PL621",NA,3832.46,NA
2014,"PL622",NA,5395.53,NA
2014,"PL623",NA,1812,NA
2014,"PL63",NA,23264.41,NA
2014,"PL633",NA,10981.73,NA
2014,"PL634",NA,4344.31,NA
2014,"PL636",NA,2713,NA
2014,"PL637",NA,1540.69,NA
2014,"PL638",NA,3684.4,NA
2014,"PL7",NA,34892.3,NA
2014,"PL71",NA,25029.21,NA
2014,"PL711",NA,9406.52,NA
2014,"PL712",NA,3428.74,NA
2014,"PL713",NA,6047.9,NA
2014,"PL714",NA,3276.64,NA
2014,"PL715",NA,2869.42,NA
2014,"PL72",NA,9863.09,NA
2014,"PL721",NA,6562.99,NA
2014,"PL722",NA,3299.83,NA
2014,"PL8",NA,41357.94,NA
2014,"PL81",NA,16038.01,NA
2014,"PL811",NA,1977.58,NA
2014,"PL812",NA,3719.19,NA
2014,"PL814",NA,7176.79,NA
2014,"PL815",NA,3164.45,NA
2014,"PL82",NA,16062.28,NA
2014,"PL821",NA,3142.07,NA
2014,"PL822",NA,2269.92,NA
2014,"PL823",NA,5832.15,NA
2014,"PL824",NA,4818.14,NA
2014,"PL84",NA,9257.92,NA
2014,"PL841",NA,4570.31,NA
2014,"PL842",NA,2822.76,NA
2014,"PL843",NA,1864.85,NA
2014,"PL9",NA,90507,NA
2014,"PL91",NA,69204.79,NA
2014,"PL911",NA,54370.65,NA
2014,"PL912",NA,5543.86,NA
2014,"PL913",NA,9290.56,NA
2014,"PL92",NA,21302.2,NA
2014,"PL921",NA,4645.01,NA
2014,"PL922",NA,2696.55,NA
2014,"PL923",NA,4914.69,NA
2014,"PL924",NA,3066.02,NA
2014,"PL925",NA,3550.1,NA
2014,"PL926",NA,2429.84,NA
2014,"PT",NA,173053.7,4512.99
2014,"PT1",NA,165040.4,4288.55
2014,"PT11",NA,50782.14,1549.51
2014,"PT111",NA,3045.59,91.96
2014,"PT112",NA,5478.15,180.4
2014,"PT119",NA,5661.41,179.31
2014,"PT11A",NA,27339.08,744.35
2014,"PT11B",NA,986.15,34.25
2014,"PT11C",NA,4392.53,164.66
2014,"PT11D",NA,2392.35,98.05
2014,"PT11E",NA,1486.88,56.54
2014,"PT15",NA,7508.84,193.38
2014,"PT150",NA,7508.84,193.38
2014,"PT16",NA,32438.39,962.56
2014,"PT16B",NA,4813.45,161.65
2014,"PT16D",NA,5800.82,165.46
2014,"PT16E",NA,6676.6,186.9
2014,"PT16F",NA,4812.52,127.2
2014,"PT16G",NA,3254.66,103.72
2014,"PT16H",NA,1312.3,34.85
2014,"PT16I",NA,3295.69,93.27
2014,"PT16J",NA,2472.36,89.51
2014,"PT17",NA,63145.81,1276.1
2014,"PT170",NA,63145.81,1276.1
2014,"PT18",NA,11165.24,307
2014,"PT181",NA,1912.17,39.5
2014,"PT184",NA,1990.9,50.57
2014,"PT185",NA,3485.92,101.11
2014,"PT186",NA,1458.12,44.26
2014,"PT187",NA,2318.14,71.57
2014,"PT2",NA,3685.83,106.18
2014,"PT20",NA,3685.83,106.18
2014,"PT200",NA,3685.83,106.18
2014,"PT3",NA,4202.3,115.85
2014,"PT30",NA,4202.3,115.85
2014,"PT300",NA,4202.3,115.85
2014,"PTZ",NA,125.14,2.42
2014,"PTZZ",NA,125.14,2.42
2014,"PTZZZ",NA,125.14,2.42
2014,"RO",NA,150708.62,8634.6
2014,"RO1",NA,33829.45,2064.1
2014,"RO11",NA,17279.47,1178.3
2014,"RO111",NA,3445.7,296.6
2014,"RO112",NA,1530.17,121.9
2014,"RO113",NA,6732.4,315.8
2014,"RO114",NA,2447.49,179
2014,"RO115",NA,1827.44,169.3
2014,"RO116",NA,1296.27,95.8
2014,"RO12",NA,16549.97,885.8
2014,"RO121",NA,2468.69,131.6
2014,"RO122",NA,4994.72,234.3
2014,"RO123",NA,1057.06,74.8
2014,"RO124",NA,1599.27,94.9
2014,"RO125",NA,3296.83,179.1
2014,"RO126",NA,3133.41,171
2014,"RO2",NA,32296.3,2468.7
2014,"RO21",NA,15259.45,1533.7
2014,"RO211",NA,2922.69,280.1
2014,"RO212",NA,1493.89,146.8
2014,"RO213",NA,4678.16,372.3
2014,"RO214",NA,2015.09,263.7
2014,"RO215",NA,2787.23,278.9
2014,"RO216",NA,1362.4,191.8
2014,"RO22",NA,17036.85,935.1
2014,"RO221",NA,1660.03,143.5
2014,"RO222",NA,2132.94,162.4
2014,"RO223",NA,7688.78,270.4
2014,"RO224",NA,2867.45,163.3
2014,"RO225",NA,1173.51,96.5
2014,"RO226",NA,1514.14,98.9
2014,"RO3",NA,59593.78,2429.3
2014,"RO31",NA,19664.17,1290
2014,"RO311",NA,4048.57,255.3
2014,"RO312",NA,1222.69,134.9
2014,"RO313",NA,2633.61,145.2
2014,"RO314",NA,982.1,94
2014,"RO315",NA,1273.12,160.2
2014,"RO316",NA,7861.46,323.9
2014,"RO317",NA,1642.63,176.6
2014,"RO32",NA,39929.61,1139.2
2014,"RO321",NA,36060.37,1001.2
2014,"RO322",NA,3869.25,138
2014,"RO4",NA,24883.12,1672.5
2014,"RO41",NA,10987.67,905.8
2014,"RO411",NA,3766.86,291.7
2014,"RO412",NA,2274.2,142.1
2014,"RO413",NA,1081.12,117.6
2014,"RO414",NA,1909.04,180
2014,"RO415",NA,1956.44,174.4
2014,"RO42",NA,13895.45,766.7
2014,"RO421",NA,3137.71,194.4
2014,"RO422",NA,1565.84,85.6
2014,"RO423",NA,2457.8,167.3
2014,"RO424",NA,6734.11,319.3
2014,"ROZ",NA,105.97,NA
2014,"ROZZ",NA,105.97,NA
2014,"ROZZZ",NA,105.97,NA
2014,"SI",NA,37634.29,931.67
2014,"SI0",NA,37634.29,931.67
2014,"SI03",NA,16580.24,443.59
2014,"SI031",NA,1461.35,42.68
2014,"SI032",NA,4919.81,135.72
2014,"SI033",NA,1044.63,27.79
2014,"SI034",NA,4239.47,113.26
2014,"SI035",NA,598.99,16.85
2014,"SI036",NA,1155.51,28.8
2014,"SI037",NA,2467.91,59.4
2014,"SI038",NA,692.57,19.09
2014,"SI04",NA,21054.05,488.08
2014,"SI041",NA,13820.03,311.99
2014,"SI042",NA,3267.8,78.41
2014,"SI043",NA,1958.06,50.3
2014,"SI044",NA,2008.15,47.38
2014,"SK",NA,76269.8,2223.15
2014,"SK0",NA,76269.8,2223.15
2014,"SK01",NA,21431.96,426.86
2014,"SK010",NA,21431.96,426.86
2014,"SK02",NA,24168.24,749.51
2014,"SK021",NA,8807.08,226.34
2014,"SK022",NA,7111.25,251.93
2014,"SK023",NA,8249.91,271.24
2014,"SK03",NA,14980.05,519.77
2014,"SK031",NA,8475.96,285.83
2014,"SK032",NA,6504.09,233.94
2014,"SK04",NA,15689.55,527.01
2014,"SK041",NA,6851.82,254.42
2014,"SK042",NA,8837.73,272.59
2014,"FI",NA,206897,2525.7
2014,"FI1",NA,205502.06,2506.31
2014,"FI19",NA,46657.16,610.59
2014,"FI193",NA,8434.85,112.76
2014,"FI194",NA,5946.72,87.65
2014,"FI195",NA,6889.42,87.06
2014,"FI196",NA,7924.81,103.15
2014,"FI197",NA,17461.35,219.97
2014,"FI1B",NA,79134.89,853.97
2014,"FI1B1",NA,79134.89,853.97
2014,"FI1C",NA,38898.96,499.13
2014,"FI1C1",NA,16312.96,211.19
2014,"FI1C2",NA,5522.39,74.68
2014,"FI1C3",NA,6253.86,83.49
2014,"FI1C4",NA,5869,75.72
2014,"FI1C5",NA,4940.74,54.05
2014,"FI1D",NA,40811.05,542.63
2014,"FI1D1",NA,4524.56,62.37
2014,"FI1D2",NA,7784.61,103.87
2014,"FI1D3",NA,4952.38,65.98
2014,"FI1D5",NA,2393.57,31.15
2014,"FI1D7",NA,6129.16,77.43
2014,"FI1D8",NA,2087.74,32.92
2014,"FI1D9",NA,12939.02,168.91
2014,"FI2",NA,1329.33,18.22
2014,"FI20",NA,1329.33,18.22
2014,"FI200",NA,1329.33,18.22
2014,"FIZ",NA,65.62,1.17
2014,"FIZZ",NA,65.62,1.17
2014,"FIZZZ",NA,65.62,1.17
2014,"SE",NA,438833.87,4737
2014,"SE1",NA,200908.13,1958
2014,"SE11",NA,138536.07,1231
2014,"SE110",NA,138536.07,1231
2014,"SE12",NA,62372.07,727
2014,"SE121",NA,15170.99,161
2014,"SE122",NA,9086.01,112
2014,"SE123",NA,17386.8,203
2014,"SE124",NA,10967.31,133
2014,"SE125",NA,9760.95,117
2014,"SE2",NA,171417.61,2001
2014,"SE21",NA,31727.72,401
2014,"SE211",NA,13477.7,174
2014,"SE212",NA,7803,93
2014,"SE213",NA,8411.56,104
2014,"SE214",NA,2035.46,30
2014,"SE22",NA,56180.77,657
2014,"SE221",NA,5372.22,69
2014,"SE224",NA,50808.55,588
2014,"SE23",NA,83509.13,943
2014,"SE231",NA,11071.52,140
2014,"SE232",NA,72437.6,803
2014,"SE3",NA,66398.36,778
2014,"SE31",NA,30329.5,363
2014,"SE311",NA,9663.91,115
2014,"SE312",NA,10470.38,125
2014,"SE313",NA,10195.21,122
2014,"SE32",NA,14595.19,170
2014,"SE321",NA,9835.49,113
2014,"SE322",NA,4759.7,58
2014,"SE33",NA,21473.67,245
2014,"SE331",NA,10131.42,125
2014,"SE332",NA,11342.24,120
2014,"SEZ",NA,109.77,1
2014,"SEZZ",NA,109.77,1
2014,"SEZZZ",NA,109.77,1
2014,"NO",NA,375947.29,2694
2014,"NO0",NA,301195.54,2673
2014,"NO01",NA,96115.58,741
2014,"NO011",NA,64511.15,467
2014,"NO012",NA,31604.43,274
2014,"NO02",NA,16338.18,180
2014,"NO021",NA,8358.16,90
2014,"NO022",NA,7980.02,89
2014,"NO03",NA,42623,433
2014,"NO031",NA,11475.96,120
2014,"NO032",NA,13153.32,128
2014,"NO033",NA,10269.51,108
2014,"NO034",NA,7724.22,77
2014,"NO04",NA,46152.27,397
2014,"NO041",NA,4725.28,48
2014,"NO042",NA,9924.82,89
2014,"NO043",NA,31502.16,260
2014,"NO05",NA,52779.8,462
2014,"NO051",NA,31639.23,270
2014,"NO052",NA,5737.91,57
2014,"NO053",NA,15402.65,135
2014,"NO06",NA,23149.35,224
2014,"NO061",NA,17375.84,162
2014,"NO062",NA,5773.52,63
2014,"NO07",NA,24037.36,236
2014,"NO071",NA,11934.42,115
2014,"NO072",NA,8375.83,83
2014,"NO073",NA,3727.11,38
2014,"NOZ",NA,74751.74,21
2014,"NOZZ",NA,74751.74,21
2014,"NOZZZ",NA,74751.74,21
2014,"ME",NA,3457.92,NA
2014,"ME0",NA,3457.92,NA
2014,"ME00",NA,3457.92,NA
2014,"ME000",NA,3457.92,NA
2014,"MK",NA,8562.05,763
2014,"MK0",NA,8562.05,763
2014,"MK00",NA,8562.05,763
2014,"MK001",NA,682.83,72
2014,"MK002",NA,704.38,77
2014,"MK003",NA,675.53,67
2014,"MK004",NA,856.4,91
2014,"MK005",NA,947.88,122
2014,"MK006",NA,607.11,71
2014,"MK007",NA,424.86,42
2014,"MK008",NA,3663.06,222.4
2014,"AL",NA,9968.6,NA
2014,"AL0",NA,9968.6,NA
2014,"AL01",NA,2290.45,NA
2014,"AL011",NA,314.57,NA
2014,"AL012",NA,922.69,NA
2014,"AL013",NA,194.15,NA
2014,"AL014",NA,333.4,NA
2014,"AL015",NA,525.63,NA
2014,"AL02",NA,4535.08,NA
2014,"AL021",NA,738.42,NA
2014,"AL022",NA,3796.66,NA
2014,"AL03",NA,3143.07,NA
2014,"AL031",NA,376.33,NA
2014,"AL032",NA,1348.57,NA
2014,"AL033",NA,259.12,NA
2014,"AL034",NA,573.42,NA
2014,"AL035",NA,585.62,NA
2014,"RS",NA,35467.48,NA
2014,"RS1",NA,23455.48,NA
2014,"RS11",NA,13740.95,NA
2014,"RS110",NA,13740.95,NA
2014,"RS12",NA,9714.52,NA
2014,"RS121",NA,676.49,NA
2014,"RS122",NA,1248.45,NA
2014,"RS123",NA,4218.17,NA
2014,"RS124",NA,565.97,NA
2014,"RS125",NA,815.92,NA
2014,"RS126",NA,865.77,NA
2014,"RS127",NA,1323.74,NA
2014,"RS2",NA,11989.93,NA
2014,"RS21",NA,7053.63,NA
2014,"RS211",NA,1055.71,NA
2014,"RS212",NA,646.67,NA
2014,"RS213",NA,926.87,NA
2014,"RS214",NA,875.12,NA
2014,"RS215",NA,723.35,NA
2014,"RS216",NA,678.06,NA
2014,"RS217",NA,789.48,NA
2014,"RS218",NA,1358.36,NA
2014,"RS22",NA,4936.3,NA
2014,"RS221",NA,505.73,NA
2014,"RS222",NA,721.63,NA
2014,"RS223",NA,366.57,NA
2014,"RS224",NA,516.68,NA
2014,"RS225",NA,1337.79,NA
2014,"RS226",NA,361.69,NA
2014,"RS227",NA,431.71,NA
2014,"RS228",NA,446.51,NA
2014,"RS229",NA,247.98,NA
2014,"RSZ",NA,22.07,NA
2014,"RSZZ",NA,22.07,NA
2014,"RSZZZ",NA,22.07,NA
2014,"TR",NA,707000.86,NA
2014,"TR1",NA,217293.67,NA
2014,"TR10",NA,217293.67,NA
2014,"TR100",NA,217293.67,NA
2014,"TR2",NA,30802.53,NA
2014,"TR21",NA,17175.72,NA
2014,"TR211",NA,10700.41,NA
2014,"TR212",NA,3155.98,NA
2014,"TR213",NA,3319.32,NA
2014,"TR22",NA,13626.81,NA
2014,"TR221",NA,8992.65,NA
2014,"TR222",NA,4634.16,NA
2014,"TR3",NA,88269.06,NA
2014,"TR31",NA,42516.61,NA
2014,"TR310",NA,42516.61,NA
2014,"TR32",NA,23356.07,NA
2014,"TR321",NA,6751.65,NA
2014,"TR322",NA,8031.31,NA
2014,"TR323",NA,8573.11,NA
2014,"TR33",NA,22396.38,NA
2014,"TR331",NA,11225.57,NA
2014,"TR332",NA,4405.34,NA
2014,"TR333",NA,4089.99,NA
2014,"TR334",NA,2675.49,NA
2014,"TR4",NA,79902.93,NA
2014,"TR41",NA,39116.28,NA
2014,"TR411",NA,28754.04,NA
2014,"TR412",NA,8085.86,NA
2014,"TR413",NA,2276.38,NA
2014,"TR42",NA,40786.66,NA
2014,"TR421",NA,25074.26,NA
2014,"TR422",NA,7668.05,NA
2014,"TR423",NA,2840.94,NA
2014,"TR424",NA,3012.1,NA
2014,"TR425",NA,2191.3,NA
2014,"TR5",NA,82953.26,NA
2014,"TR51",NA,65827.15,NA
2014,"TR510",NA,65827.15,NA
2014,"TR52",NA,17126.11,NA
2014,"TR521",NA,15056.66,NA
2014,"TR522",NA,2069.45,NA
2014,"TR6",NA,72378.95,NA
2014,"TR61",NA,28928.76,NA
2014,"TR611",NA,23595.2,NA
2014,"TR612",NA,3116.82,NA
2014,"TR613",NA,2216.74,NA
2014,"TR62",NA,26388.88,NA
2014,"TR621",NA,13995.12,NA
2014,"TR622",NA,12393.76,NA
2014,"TR63",NA,17061.31,NA
2014,"TR631",NA,8745.49,NA
2014,"TR632",NA,5782.66,NA
2014,"TR633",NA,2533.16,NA
2014,"TR7",NA,26538.23,NA
2014,"TR71",NA,9716.71,NA
2014,"TR711",NA,1884.44,NA
2014,"TR712",NA,2545.45,NA
2014,"TR713",NA,2057.49,NA
2014,"TR714",NA,1854.79,NA
2014,"TR715",NA,1374.55,NA
2014,"TR72",NA,16821.51,NA
2014,"TR721",NA,10397.1,NA
2014,"TR722",NA,3998.4,NA
2014,"TR723",NA,2426.01,NA
2014,"TR8",NA,28166.63,NA
2014,"TR81",NA,7130.55,NA
2014,"TR811",NA,4034.47,NA
2014,"TR812",NA,1909.39,NA
2014,"TR813",NA,1186.69,NA
2014,"TR82",NA,5082.96,NA
2014,"TR821",NA,2526.25,NA
