"TIME","GEO","UNIT","Value","Flag and Footnotes"
"2010","DE912","MIO_EUR","3,814.38",""
"2010","DE913","MIO_EUR","13,442.75",""
"2010","DE914","MIO_EUR","2,769.94",""
"2010","DE916","MIO_EUR","3,240.93",""
"2010","DE917","MIO_EUR","1,605.36",""
"2010","DE918","MIO_EUR","3,103.31",""
"2010","DE91A","MIO_EUR","2,427.85",""
"2010","DE91B","MIO_EUR","1,945.86",""
"2010","DE91C","MIO_EUR","9,128.5",""
"2010","DE92","MIO_EUR","65,459.62",""
"2010","DE922","MIO_EUR","5,093.68",""
"2010","DE923","MIO_EUR","4,448.19",""
"2010","DE925","MIO_EUR","6,420.55",""
"2010","DE926","MIO_EUR","1,868.07",""
"2010","DE927","MIO_EUR","2,798.05",""
"2010","DE928","MIO_EUR","3,062.02",""
"2010","DE929","MIO_EUR","41,769.05",""
"2010","DE93","MIO_EUR","35,994.95",""
"2010","DE931","MIO_EUR","4,206.72",""
"2010","DE932","MIO_EUR","3,415.88",""
"2010","DE933","MIO_EUR","4,411.92",""
"2010","DE934","MIO_EUR","962.39",""
"2010","DE935","MIO_EUR","3,748.84",""
"2010","DE936","MIO_EUR","1,817.83",""
"2010","DE937","MIO_EUR","3,891.58",""
"2010","DE938","MIO_EUR","3,448.72",""
"2010","DE939","MIO_EUR","4,757.74",""
"2010","DE93A","MIO_EUR","1,949.64",""
"2010","DE93B","MIO_EUR","3,383.7",""
"2010","DE94","MIO_EUR","67,967.34",""
"2010","DE941","MIO_EUR","1,385.03",""
"2010","DE942","MIO_EUR","2,475.82",""
"2010","DE943","MIO_EUR","6,222.69",""
"2010","DE944","MIO_EUR","6,319.11",""
"2010","DE945","MIO_EUR","2,689.26",""
"2010","DE946","MIO_EUR","2,658.3",""
"2010","DE947","MIO_EUR","3,634.65",""
"2010","DE948","MIO_EUR","4,364.33",""
"2010","DE949","MIO_EUR","10,043.4",""
"2010","DE94A","MIO_EUR","1,997.44",""
"2010","DE94B","MIO_EUR","3,242.91",""
"2010","DE94C","MIO_EUR","3,588.31",""
"2010","DE94D","MIO_EUR","2,324.44",""
"2010","DE94E","MIO_EUR","8,238.85",""
"2010","DE94F","MIO_EUR","4,538.63",""
"2010","DE94G","MIO_EUR","3,169.61",""
"2010","DE94H","MIO_EUR","1,074.57",""
"2010","DEA","MIO_EUR","554,212.68",""
"2010","DEA1","MIO_EUR","176,390.54",""
"2010","DEA11","MIO_EUR","41,259.35",""
"2010","DEA12","MIO_EUR","14,884.71",""
"2010","DEA13","MIO_EUR","22,994.14",""
"2010","DEA14","MIO_EUR","7,675.74",""
"2010","DEA15","MIO_EUR","6,962.44",""
"2010","DEA16","MIO_EUR","5,229.98",""
"2010","DEA17","MIO_EUR","4,906.81",""
"2010","DEA18","MIO_EUR","3,268.89",""
"2010","DEA19","MIO_EUR","3,837.79",""
"2010","DEA1A","MIO_EUR","10,444.96",""
"2010","DEA1B","MIO_EUR","6,797.56",""
"2010","DEA1C","MIO_EUR","15,954.83",""
"2010","DEA1D","MIO_EUR","14,667.54",""
"2010","DEA1E","MIO_EUR","6,928.81",""
"2010","DEA1F","MIO_EUR","10,577.01",""
"2010","DEA2","MIO_EUR","146,643.46",""
"2010","DEA22","MIO_EUR","21,648.26",""
"2010","DEA23","MIO_EUR","48,021.91",""
"2010","DEA24","MIO_EUR","6,692.52",""
"2010","DEA26","MIO_EUR","6,194.05",""
"2010","DEA27","MIO_EUR","12,446.53",""
"2010","DEA28","MIO_EUR","4,187.86",""
"2010","DEA29","MIO_EUR","4,607.42",""
"2010","DEA2A","MIO_EUR","7,538.53",""
"2010","DEA2B","MIO_EUR","5,711.13",""
"2010","DEA2C","MIO_EUR","13,471.19",""
"2010","DEA2D","MIO_EUR","16,124.07",""
"2010","DEA3","MIO_EUR","70,468.55",""
"2010","DEA31","MIO_EUR","2,216.34",""
"2010","DEA32","MIO_EUR","7,454.7",""
"2010","DEA33","MIO_EUR","14,300.18",""
"2010","DEA34","MIO_EUR","10,368.85",""
"2010","DEA35","MIO_EUR","4,768.92",""
"2010","DEA36","MIO_EUR","13,642.66",""
"2010","DEA37","MIO_EUR","10,779.82",""
"2010","DEA38","MIO_EUR","6,937.08",""
"2010","DEA4","MIO_EUR","59,844.16",""
"2010","DEA41","MIO_EUR","10,354.78",""
"2010","DEA42","MIO_EUR","13,040.91",""
"2010","DEA43","MIO_EUR","6,663.46",""
"2010","DEA44","MIO_EUR","3,174.99",""
"2010","DEA45","MIO_EUR","8,319.35",""
"2010","DEA46","MIO_EUR","9,833.72",""
"2010","DEA47","MIO_EUR","8,456.96",""
"2010","DEA5","MIO_EUR","100,865.98",""
"2010","DEA51","MIO_EUR","10,452.02",""
"2010","DEA52","MIO_EUR","17,635.57",""
"2010","DEA53","MIO_EUR","5,644.28",""
"2010","DEA54","MIO_EUR","4,531.08",""
"2010","DEA55","MIO_EUR","3,212.33",""
"2010","DEA56","MIO_EUR","8,302.33",""
"2010","DEA57","MIO_EUR","7,515.44",""
"2010","DEA58","MIO_EUR","12,283.16",""
"2010","DEA59","MIO_EUR","4,109.38",""
"2010","DEA5A","MIO_EUR","8,920.95",""
"2010","DEA5B","MIO_EUR","8,653.31",""
"2010","DEA5C","MIO_EUR","9,606.13",""
"2010","DEB","MIO_EUR","112,474.6",""
"2010","DEB1","MIO_EUR","38,776.33",""
"2010","DEB11","MIO_EUR","6,282.13",""
"2010","DEB12","MIO_EUR","2,494.41",""
"2010","DEB13","MIO_EUR","2,845.22",""
"2010","DEB14","MIO_EUR","3,760.94",""
"2010","DEB15","MIO_EUR","1,913.81",""
"2010","DEB17","MIO_EUR","5,052.09",""
"2010","DEB18","MIO_EUR","4,599.77",""
"2010","DEB1A","MIO_EUR","2,554.21",""
"2010","DEB1B","MIO_EUR","5,071.03",""
"2010","DEB1C","MIO_EUR","1,518.87",""
"2010","DEB1D","MIO_EUR","2,683.86",""
"2010","DEB2","MIO_EUR","12,622.91",""
"2010","DEB21","MIO_EUR","3,997.13",""
"2010","DEB22","MIO_EUR","2,796.41",""
"2010","DEB23","MIO_EUR","2,254.43",""
"2010","DEB24","MIO_EUR","1,512.22",""
"2010","DEB25","MIO_EUR","2,062.73",""
"2010","DEB3","MIO_EUR","61,075.35",""
"2010","DEB31","MIO_EUR","1,433.06",""
"2010","DEB32","MIO_EUR","3,758.23",""
"2010","DEB33","MIO_EUR","1,472.27",""
"2010","DEB34","MIO_EUR","11,659.69",""
"2010","DEB35","MIO_EUR","10,310.3",""
"2010","DEB36","MIO_EUR","1,340.1",""
"2010","DEB37","MIO_EUR","1,325.07",""
"2010","DEB38","MIO_EUR","1,989.47",""
"2010","DEB39","MIO_EUR","2,321.87",""
"2010","DEB3A","MIO_EUR","1,291.15",""
"2010","DEB3B","MIO_EUR","2,557.51",""
"2010","DEB3C","MIO_EUR","2,427.08",""
"2010","DEB3D","MIO_EUR","1,606.33",""
"2010","DEB3E","MIO_EUR","3,658.96",""
"2010","DEB3F","MIO_EUR","1,703.83",""
"2010","DEB3G","MIO_EUR","1,090.57",""
"2010","DEB3H","MIO_EUR","2,210.85",""
"2010","DEB3I","MIO_EUR","2,305.57",""
"2010","DEB3J","MIO_EUR","5,354.03",""
"2010","DEB3K","MIO_EUR","1,259.42",""
"2010","DEC","MIO_EUR","30,048.54",""
"2010","DEC0","MIO_EUR","30,048.54",""
"2010","DEC01","MIO_EUR","12,163.46",""
"2010","DEC02","MIO_EUR","2,488.33",""
"2010","DEC03","MIO_EUR","2,780.6",""
"2010","DEC04","MIO_EUR","5,583.84",""
"2010","DEC05","MIO_EUR","5,044.9",""
"2010","DEC06","MIO_EUR","1,987.4",""
"2010","DED","MIO_EUR","94,818.17",""
"2010","DED2","MIO_EUR","37,722.45",""
"2010","DED21","MIO_EUR","16,440.55",""
"2010","DED2C","MIO_EUR","6,193.6",""
"2010","DED2D","MIO_EUR","5,504.76",""
"2010","DED2E","MIO_EUR","5,348.17",""
"2010","DED2F","MIO_EUR","4,235.36",""
"2010","DED4","MIO_EUR","33,038.63",""
"2010","DED41","MIO_EUR","6,864.76",""
"2010","DED42","MIO_EUR","6,446.14",""
"2010","DED43","MIO_EUR","7,350.49",""
"2010","DED44","MIO_EUR","4,780.08",""
"2010","DED45","MIO_EUR","7,597.15",""
"2010","DED5","MIO_EUR","24,057.08",""
"2010","DED51","MIO_EUR","14,453.84",""
