"TIME","GEO","UNIT","WSTATUS","NACE_R2","Value","Flag and Footnotes"
"2014","UKD45","THS","EMP","TOTAL","219",""
"2014","UKD46","THS","EMP","TOTAL","122",""
"2014","UKD47","THS","EMP","TOTAL","92",""
"2014","UKD6","THS","EMP","TOTAL","489",""
"2014","UKD61","THS","EMP","TOTAL","130",""
"2014","UKD62","THS","EMP","TOTAL","194",""
"2014","UKD63","THS","EMP","TOTAL","166",""
"2014","UKD7","THS","EMP","TOTAL","621",""
"2014","UKD71","THS","EMP","TOTAL","186",""
"2014","UKD72","THS","EMP","TOTAL","240",""
"2014","UKD73","THS","EMP","TOTAL","92",""
"2014","UKD74","THS","EMP","TOTAL","103",""
"2014","UKE","THS","EMP","TOTAL","2,403",""
"2014","UKE1","THS","EMP","TOTAL","393",""
"2014","UKE11","THS","EMP","TOTAL","122",""
"2014","UKE12","THS","EMP","TOTAL","126",""
"2014","UKE13","THS","EMP","TOTAL","144",""
"2014","UKE2","THS","EMP","TOTAL","399",""
"2014","UKE21","THS","EMP","TOTAL","111",""
"2014","UKE22","THS","EMP","TOTAL","289",""
"2014","UKE3","THS","EMP","TOTAL","568",""
"2014","UKE31","THS","EMP","TOTAL","306",""
"2014","UKE32","THS","EMP","TOTAL","262",""
"2014","UKE4","THS","EMP","TOTAL","1,043",""
"2014","UKE41","THS","EMP","TOTAL","199",""
"2014","UKE42","THS","EMP","TOTAL","435",""
"2014","UKE44","THS","EMP","TOTAL","260",""
"2014","UKE45","THS","EMP","TOTAL","149",""
"2014","UKF","THS","EMP","TOTAL","2,074",""
"2014","UKF1","THS","EMP","TOTAL","948",""
"2014","UKF11","THS","EMP","TOTAL","128",""
"2014","UKF12","THS","EMP","TOTAL","110",""
"2014","UKF13","THS","EMP","TOTAL","189",""
"2014","UKF14","THS","EMP","TOTAL","216",""
"2014","UKF15","THS","EMP","TOTAL","193",""
"2014","UKF16","THS","EMP","TOTAL","111",""
"2014","UKF2","THS","EMP","TOTAL","826",""
"2014","UKF21","THS","EMP","TOTAL","167",""
"2014","UKF22","THS","EMP","TOTAL","316",""
"2014","UKF24","THS","EMP","TOTAL","206",""
"2014","UKF25","THS","EMP","TOTAL","138",""
"2014","UKF3","THS","EMP","TOTAL","300",""
"2014","UKF30","THS","EMP","TOTAL","300",""
"2014","UKG","THS","EMP","TOTAL","2,540",""
"2014","UKG1","THS","EMP","TOTAL","623",""
"2014","UKG11","THS","EMP","TOTAL","87",""
"2014","UKG12","THS","EMP","TOTAL","245",""
"2014","UKG13","THS","EMP","TOTAL","291",""
"2014","UKG2","THS","EMP","TOTAL","686",""
"2014","UKG21","THS","EMP","TOTAL","84",""
"2014","UKG22","THS","EMP","TOTAL","132",""
"2014","UKG23","THS","EMP","TOTAL","114",""
"2014","UKG24","THS","EMP","TOTAL","356",""
"2014","UKG3","THS","EMP","TOTAL","1,230",""
"2014","UKG31","THS","EMP","TOTAL","512",""
"2014","UKG32","THS","EMP","TOTAL","109",""
"2014","UKG33","THS","EMP","TOTAL","158",""
"2014","UKG36","THS","EMP","TOTAL","114",""
"2014","UKG37","THS","EMP","TOTAL","132",""
"2014","UKG38","THS","EMP","TOTAL","101",""
"2014","UKG39","THS","EMP","TOTAL","104",""
"2014","UKH","THS","EMP","TOTAL","2,776",""
"2014","UKH1","THS","EMP","TOTAL","1,167",""
"2014","UKH11","THS","EMP","TOTAL","110",""
"2014","UKH12","THS","EMP","TOTAL","331",""
"2014","UKH14","THS","EMP","TOTAL","338",""
"2014","UKH15","THS","EMP","TOTAL","182",""
"2014","UKH16","THS","EMP","TOTAL","97",""
"2014","UKH17","THS","EMP","TOTAL","109",""
"2014","UKH2","THS","EMP","TOTAL","882",""
"2014","UKH21","THS","EMP","TOTAL","95",""
"2014","UKH23","THS","EMP","TOTAL","609",""
"2014","UKH24","THS","EMP","TOTAL","76",""
"2014","UKH25","THS","EMP","TOTAL","102",""
"2014","UKH3","THS","EMP","TOTAL","727",""
"2014","UKH31","THS","EMP","TOTAL","70",""
"2014","UKH32","THS","EMP","TOTAL","63",""
"2014","UKH34","THS","EMP","TOTAL","182",""
"2014","UKH35","THS","EMP","TOTAL","132",""
"2014","UKH36","THS","EMP","TOTAL","148",""
"2014","UKH37","THS","EMP","TOTAL","132",""
"2014","UKI","THS","EMP","TOTAL","5,061",""
"2014","UKI3","THS","EMP","TOTAL","1,897",""
"2014","UKI31","THS","EMP","TOTAL","779",""
"2014","UKI32","THS","EMP","TOTAL","732",""
"2014","UKI33","THS","EMP","TOTAL","266",""
"2014","UKI34","THS","EMP","TOTAL","120",""
"2014","UKI4","THS","EMP","TOTAL","1,220",""
"2014","UKI41","THS","EMP","TOTAL","213",""
"2014","UKI42","THS","EMP","TOTAL","264",""
"2014","UKI43","THS","EMP","TOTAL","296",""
"2014","UKI44","THS","EMP","TOTAL","292",""
"2014","UKI45","THS","EMP","TOTAL","155",""
"2014","UKI5","THS","EMP","TOTAL","557",""
"2014","UKI51","THS","EMP","TOTAL","154",""
"2014","UKI52","THS","EMP","TOTAL","139",""
"2014","UKI53","THS","EMP","TOTAL","156",""
"2014","UKI54","THS","EMP","TOTAL","108",""
"2014","UKI6","THS","EMP","TOTAL","474",""
"2014","UKI61","THS","EMP","TOTAL","114",""
"2014","UKI62","THS","EMP","TOTAL","124",""
"2014","UKI63","THS","EMP","TOTAL","236",""
"2014","UKI7","THS","EMP","TOTAL","913",""
"2014","UKI71","THS","EMP","TOTAL","135",""
"2014","UKI72","THS","EMP","TOTAL","121",""
"2014","UKI73","THS","EMP","TOTAL","140",""
"2014","UKI74","THS","EMP","TOTAL","289",""
"2014","UKI75","THS","EMP","TOTAL","229",""
"2014","UKJ","THS","EMP","TOTAL","4,320",""
"2014","UKJ1","THS","EMP","TOTAL","1,322",""
"2014","UKJ11","THS","EMP","TOTAL","520",""
"2014","UKJ12","THS","EMP","TOTAL","171",""
"2014","UKJ13","THS","EMP","TOTAL","248",""
"2014","UKJ14","THS","EMP","TOTAL","383",""
"2014","UKJ2","THS","EMP","TOTAL","1,325",""
"2014","UKJ21","THS","EMP","TOTAL","139",""
"2014","UKJ22","THS","EMP","TOTAL","194",""
"2014","UKJ25","THS","EMP","TOTAL","413",""
"2014","UKJ26","THS","EMP","TOTAL","189",""
"2014","UKJ27","THS","EMP","TOTAL","182",""
"2014","UKJ28","THS","EMP","TOTAL","208",""
"2014","UKJ3","THS","EMP","TOTAL","928",""
"2014","UKJ31","THS","EMP","TOTAL","110",""
"2014","UKJ32","THS","EMP","TOTAL","120",""
"2014","UKJ34","THS","EMP","TOTAL","55",""
"2014","UKJ35","THS","EMP","TOTAL","186",""
"2014","UKJ36","THS","EMP","TOTAL","275",""
"2014","UKJ37","THS","EMP","TOTAL","182",""
"2014","UKJ4","THS","EMP","TOTAL","745",""
"2014","UKJ41","THS","EMP","TOTAL","94",""
"2014","UKJ43","THS","EMP","TOTAL","149",""
"2014","UKJ44","THS","EMP","TOTAL","189",""
"2014","UKJ45","THS","EMP","TOTAL","137",""
"2014","UKJ46","THS","EMP","TOTAL","176",""
"2014","UKK","THS","EMP","TOTAL","2,637",""
"2014","UKK1","THS","EMP","TOTAL","1,264",""
"2014","UKK11","THS","EMP","TOTAL","272",""
"2014","UKK12","THS","EMP","TOTAL","342",""
"2014","UKK13","THS","EMP","TOTAL","311",""
"2014","UKK14","THS","EMP","TOTAL","119",""
"2014","UKK15","THS","EMP","TOTAL","220",""
"2014","UKK2","THS","EMP","TOTAL","603",""
"2014","UKK21","THS","EMP","TOTAL","173",""
"2014","UKK22","THS","EMP","TOTAL","182",""
"2014","UKK23","THS","EMP","TOTAL","248",""
"2014","UKK3","THS","EMP","TOTAL","234",""
"2014","UKK30","THS","EMP","TOTAL","234",""
"2014","UKK4","THS","EMP","TOTAL","536",""
"2014","UKK41","THS","EMP","TOTAL","117",""
"2014","UKK42","THS","EMP","TOTAL","53",""
"2014","UKK43","THS","EMP","TOTAL","366",""
"2014","UKL","THS","EMP","TOTAL","1,324",""
"2014","UKL1","THS","EMP","TOTAL","764",""
"2014","UKL11","THS","EMP","TOTAL","23",""
"2014","UKL12","THS","EMP","TOTAL","57",""
"2014","UKL13","THS","EMP","TOTAL","87",""
"2014","UKL14","THS","EMP","TOTAL","160",""
"2014","UKL15","THS","EMP","TOTAL","100",""
"2014","UKL16","THS","EMP","TOTAL","114",""
"2014","UKL17","THS","EMP","TOTAL","110",""
"2014","UKL18","THS","EMP","TOTAL","112",""
"2014","UKL2","THS","EMP","TOTAL","560",""
"2014","UKL21","THS","EMP","TOTAL","111",""
"2014","UKL22","THS","EMP","TOTAL","250",""
"2014","UKL23","THS","EMP","TOTAL","137",""
"2014","UKL24","THS","EMP","TOTAL","62",""
"2014","UKM","THS","EMP","TOTAL","2,501",""
"2014","UKM5","THS","EMP","TOTAL","298",""
"2014","UKM50","THS","EMP","TOTAL","298",""
"2014","UKM6","THS","EMP","TOTAL","229",""
"2014","UKM61","THS","EMP","TOTAL","49",""
"2014","UKM62","THS","EMP","TOTAL","89",""
"2014","UKM63","THS","EMP","TOTAL","49",""
"2014","UKM64","THS","EMP","TOTAL","14",""
"2014","UKM65","THS","EMP","TOTAL","12",""
"2014","UKM66","THS","EMP","TOTAL","17",""
"2014","UKM7","THS","EMP","TOTAL","896",""
"2014","UKM71","THS","EMP","TOTAL","112",""
"2014","UKM72","THS","EMP","TOTAL","152",""
"2014","UKM73","THS","EMP","TOTAL","59",""
"2014","UKM75","THS","EMP","TOTAL","318",""
"2014","UKM76","THS","EMP","TOTAL","63",""
"2014","UKM77","THS","EMP","TOTAL","113",""
"2014","UKM78","THS","EMP","TOTAL","80",""
"2014","UKM8","THS","EMP","TOTAL","726",""
"2014","UKM81","THS","EMP","TOTAL","67",""
"2014","UKM82","THS","EMP","TOTAL","399",""
"2014","UKM83","THS","EMP","TOTAL","126",""
"2014","UKM84","THS","EMP","TOTAL","133",""
"2014","UKM9","THS","EMP","TOTAL","351",""
"2014","UKM91","THS","EMP","TOTAL","46",""
"2014","UKM92","THS","EMP","TOTAL","64",""
"2014","UKM93","THS","EMP","TOTAL","79",""
"2014","UKM94","THS","EMP","TOTAL","46",""
"2014","UKM95","THS","EMP","TOTAL","117",""
"2014","UKN","THS","EMP","TOTAL","772",""
"2014","UKN0","THS","EMP","TOTAL","772",""
"2014","UKN06","THS","EMP","TOTAL","230",""
"2014","UKN07","THS","EMP","TOTAL","76",""
"2014","UKN08","THS","EMP","TOTAL","59",""
"2014","UKN09","THS","EMP","TOTAL","41",""
"2014","UKN10","THS","EMP","TOTAL","56",""
"2014","UKN11","THS","EMP","TOTAL","55",""
"2014","UKN12","THS","EMP","TOTAL","43",""
"2014","UKN13","THS","EMP","TOTAL","61",""
"2014","UKN14","THS","EMP","TOTAL","58",""
"2014","UKN15","THS","EMP","TOTAL","48",""
"2014","UKN16","THS","EMP","TOTAL","44",""
"2014","UKZ","THS","EMP","TOTAL","0",""
"2014","UKZZ","THS","EMP","TOTAL","0",""
"2014","UKZZZ","THS","EMP","TOTAL","0",""
"2014","MK","THS","EMP","TOTAL","763",""
"2014","MK0","THS","EMP","TOTAL","763",""
"2014","MK00","THS","EMP","TOTAL","763",""
"2014","MK001","THS","EMP","TOTAL","72",""
"2014","MK002","THS","EMP","TOTAL","77",""
"2014","MK003","THS","EMP","TOTAL","67",""
"2014","MK004","THS","EMP","TOTAL","91",""
"2014","MK005","THS","EMP","TOTAL","122",""
"2014","MK006","THS","EMP","TOTAL","71",""
"2014","MK007","THS","EMP","TOTAL","42",""
"2014","MK008","THS","EMP","TOTAL","222.4",""
"2014","RS","THS","EMP","TOTAL",":",""
"2014","RS1","THS","EMP","TOTAL",":",""
"2014","RS11","THS","EMP","TOTAL",":",""
"2014","RS110","THS","EMP","TOTAL",":",""
"2014","RS12","THS","EMP","TOTAL",":",""
"2014","RS121","THS","EMP","TOTAL",":",""
"2014","RS122","THS","EMP","TOTAL",":",""
"2014","RS123","THS","EMP","TOTAL",":",""
"2014","RS124","THS","EMP","TOTAL",":",""
"2014","RS125","THS","EMP","TOTAL",":",""
"2014","RS126","THS","EMP","TOTAL",":",""
"2014","RS127","THS","EMP","TOTAL",":",""
"2014","RS2","THS","EMP","TOTAL",":",""
"2014","RS21","THS","EMP","TOTAL",":",""
"2014","RS211","THS","EMP","TOTAL",":",""
"2014","RS212","THS","EMP","TOTAL",":",""
"2014","RS213","THS","EMP","TOTAL",":",""
"2014","RS214","THS","EMP","TOTAL",":",""
"2014","RS215","THS","EMP","TOTAL",":",""
"2014","RS216","THS","EMP","TOTAL",":",""
"2014","RS217","THS","EMP","TOTAL",":",""
"2014","RS218","THS","EMP","TOTAL",":",""
"2014","RS22","THS","EMP","TOTAL",":",""
"2014","RS221","THS","EMP","TOTAL",":",""
"2014","RS222","THS","EMP","TOTAL",":",""
"2014","RS223","THS","EMP","TOTAL",":",""
"2014","RS224","THS","EMP","TOTAL",":",""
"2014","RS225","THS","EMP","TOTAL",":",""
"2014","RS226","THS","EMP","TOTAL",":",""
"2014","RS227","THS","EMP","TOTAL",":",""
"2014","RS228","THS","EMP","TOTAL",":",""
"2014","RS229","THS","EMP","TOTAL",":",""
"2014","RSZ","THS","EMP","TOTAL",":",""
"2014","RSZZ","THS","EMP","TOTAL",":",""
"2014","RSZZZ","THS","EMP","TOTAL",":",""
"2015","EU27_2020","THS","EMP","TOTAL","198,330.43",""
"2015","BE","THS","EMP","TOTAL","4,617.3",""
"2015","BE1","THS","EMP","TOTAL","692.1",""
"2015","BE10","THS","EMP","TOTAL","692.1",""
"2015","BE100","THS","EMP","TOTAL","692.1",""
"2015","BE2","THS","EMP","TOTAL","2,689.3",""
"2015","BE21","THS","EMP","TOTAL","798.5",""
"2015","BE211","THS","EMP","TOTAL","466.5",""
"2015","BE212","THS","EMP","TOTAL","144.9",""
"2015","BE213","THS","EMP","TOTAL","187.1",""
"2015","BE22","THS","EMP","TOTAL","337.5",""
"2015","BE221","THS","EMP","TOTAL","194.3",""
"2015","BE222","THS","EMP","TOTAL","81.8",""
"2015","BE223","THS","EMP","TOTAL","61.4",""
"2015","BE23","THS","EMP","TOTAL","588.6",""
"2015","BE231","THS","EMP","TOTAL","85.2",""
"2015","BE232","THS","EMP","TOTAL","61.9",""
"2015","BE233","THS","EMP","TOTAL","28.4",""
"2015","BE234","THS","EMP","TOTAL","274.9",""
"2015","BE235","THS","EMP","TOTAL","42.8",""
"2015","BE236","THS","EMP","TOTAL","95.4",""
"2015","BE24","THS","EMP","TOTAL","448.2",""
"2015","BE241","THS","EMP","TOTAL","263.1",""
"2015","BE242","THS","EMP","TOTAL","185.1",""
"2015","BE25","THS","EMP","TOTAL","516.5",""
"2015","BE251","THS","EMP","TOTAL","128.2",""
"2015","BE252","THS","EMP","TOTAL","17.4",""
"2015","BE253","THS","EMP","TOTAL","44.2",""
"2015","BE254","THS","EMP","TOTAL","135.8",""
"2015","BE255","THS","EMP","TOTAL","51.5",""
"2015","BE256","THS","EMP","TOTAL","74.1",""
"2015","BE257","THS","EMP","TOTAL","41.3",""
"2015","BE258","THS","EMP","TOTAL","24",""
"2015","BE3","THS","EMP","TOTAL","1,233.3",""
"2015","BE31","THS","EMP","TOTAL","159",""
"2015","BE310","THS","EMP","TOTAL","159",""
"2015","BE32","THS","EMP","TOTAL","430.7",""
"2015","BE321","THS","EMP","TOTAL","25.1",""
"2015","BE322","THS","EMP","TOTAL","146.6",""
"2015","BE323","THS","EMP","TOTAL","81",""
"2015","BE324","THS","EMP","TOTAL","30.6",""
"2015","BE325","THS","EMP","TOTAL","53.9",""
"2015","BE326","THS","EMP","TOTAL","37.3",""
"2015","BE327","THS","EMP","TOTAL","56.2",""
"2015","BE33","THS","EMP","TOTAL","382",""
"2015","BE331","THS","EMP","TOTAL","34",""
"2015","BE332","THS","EMP","TOTAL","231",""
"2015","BE334","THS","EMP","TOTAL","19.3",""
"2015","BE335","THS","EMP","TOTAL","70.2",""
"2015","BE336","THS","EMP","TOTAL","27.7",""
"2015","BE34","THS","EMP","TOTAL","94.6",""
"2015","BE341","THS","EMP","TOTAL","20",""
"2015","BE342","THS","EMP","TOTAL","14.8",""
"2015","BE343","THS","EMP","TOTAL","22.1",""
"2015","BE344","THS","EMP","TOTAL","24.5",""
"2015","BE345","THS","EMP","TOTAL","13.2",""
"2015","BE35","THS","EMP","TOTAL","166.9",""
"2015","BE351","THS","EMP","TOTAL","34.1",""
"2015","BE352","THS","EMP","TOTAL","115.8",""
"2015","BE353","THS","EMP","TOTAL","17",""
"2015","BEZ","THS","EMP","TOTAL","2.6",""
"2015","BEZZ","THS","EMP","TOTAL","2.6",""
"2015","BEZZZ","THS","EMP","TOTAL","2.6",""
"2015","BG","THS","EMP","TOTAL","3,446.21",""
"2015","BG3","THS","EMP","TOTAL","1,568.05",""
"2015","BG31","THS","EMP","TOTAL","300.78",""
"2015","BG311","THS","EMP","TOTAL","31.55",""
"2015","BG312","THS","EMP","TOTAL","50.62",""
"2015","BG313","THS","EMP","TOTAL","62.25",""
"2015","BG314","THS","EMP","TOTAL","102.09",""
"2015","BG315","THS","EMP","TOTAL","54.27",""
"2015","BG32","THS","EMP","TOTAL","365.5",""
"2015","BG321","THS","EMP","TOTAL","107.94",""
"2015","BG322","THS","EMP","TOTAL","54.56",""
"2015","BG323","THS","EMP","TOTAL","100.91",""
"2015","BG324","THS","EMP","TOTAL","56.32",""
"2015","BG325","THS","EMP","TOTAL","45.78",""
"2015","BG33","THS","EMP","TOTAL","438.28",""
"2015","BG331","THS","EMP","TOTAL","228.2",""
"2015","BG332","THS","EMP","TOTAL","80.35",""
"2015","BG333","THS","EMP","TOTAL","78.07",""
"2015","BG334","THS","EMP","TOTAL","51.66",""
"2015","BG34","THS","EMP","TOTAL","463.49",""
"2015","BG341","THS","EMP","TOTAL","192.62",""
"2015","BG342","THS","EMP","TOTAL","65.47",""
"2015","BG343","THS","EMP","TOTAL","58.49",""
"2015","BG344","THS","EMP","TOTAL","146.91",""
"2015","BG4","THS","EMP","TOTAL","1,878.16",""
"2015","BG41","THS","EMP","TOTAL","1,223.79",""
"2015","BG411","THS","EMP","TOTAL","890.84",""
"2015","BG412","THS","EMP","TOTAL","93.89",""
"2015","BG413","THS","EMP","TOTAL","149.96",""
"2015","BG414","THS","EMP","TOTAL","40.13",""
"2015","BG415","THS","EMP","TOTAL","48.97",""
"2015","BG42","THS","EMP","TOTAL","654.38",""
"2015","BG421","THS","EMP","TOTAL","315.48",""
"2015","BG422","THS","EMP","TOTAL","100.15",""
"2015","BG423","THS","EMP","TOTAL","116.41",""
"2015","BG424","THS","EMP","TOTAL","49.58",""
"2015","BG425","THS","EMP","TOTAL","72.76",""
"2015","CZ","THS","EMP","TOTAL","5,182",""
"2015","CZ0","THS","EMP","TOTAL","5,182",""
"2015","CZ01","THS","EMP","TOTAL","900",""
"2015","CZ010","THS","EMP","TOTAL","900",""
"2015","CZ02","THS","EMP","TOTAL","573",""
"2015","CZ020","THS","EMP","TOTAL","573",""
"2015","CZ03","THS","EMP","TOTAL","586",""
"2015","CZ031","THS","EMP","TOTAL","306",""
"2015","CZ032","THS","EMP","TOTAL","280",""
"2015","CZ04","THS","EMP","TOTAL","491",""
"2015","CZ041","THS","EMP","TOTAL","139",""
"2015","CZ042","THS","EMP","TOTAL","351",""
"2015","CZ05","THS","EMP","TOTAL","700",""
"2015","CZ051","THS","EMP","TOTAL","197",""
"2015","CZ052","THS","EMP","TOTAL","251",""
"2015","CZ053","THS","EMP","TOTAL","252",""
"2015","CZ06","THS","EMP","TOTAL","823",""
"2015","CZ063","THS","EMP","TOTAL","232",""
"2015","CZ064","THS","EMP","TOTAL","591",""
"2015","CZ07","THS","EMP","TOTAL","569",""
"2015","CZ071","THS","EMP","TOTAL","289",""
"2015","CZ072","THS","EMP","TOTAL","279",""
"2015","CZ08","THS","EMP","TOTAL","541",""
"2015","CZ080","THS","EMP","TOTAL","541",""
"2015","DK","THS","EMP","TOTAL","2,829",""
"2015","DK0","THS","EMP","TOTAL","2,822",""
"2015","DK01","THS","EMP","TOTAL","1,021",""
"2015","DK011","THS","EMP","TOTAL","487",""
"2015","DK012","THS","EMP","TOTAL","334",""
"2015","DK013","THS","EMP","TOTAL","183",""
"2015","DK014","THS","EMP","TOTAL","17",""
"2015","DK02","THS","EMP","TOTAL","319",""
"2015","DK021","THS","EMP","TOTAL","100",""
"2015","DK022","THS","EMP","TOTAL","219",""
"2015","DK03","THS","EMP","TOTAL","572",""
"2015","DK031","THS","EMP","TOTAL","215",""
"2015","DK032","THS","EMP","TOTAL","357",""
"2015","DK04","THS","EMP","TOTAL","634",""
"2015","DK041","THS","EMP","TOTAL","219",""
"2015","DK042","THS","EMP","TOTAL","416",""
"2015","DK05","THS","EMP","TOTAL","275",""
"2015","DK050","THS","EMP","TOTAL","275",""
"2015","DKZ","THS","EMP","TOTAL","7",""
"2015","DKZZ","THS","EMP","TOTAL","7",""
"2015","DKZZZ","THS","EMP","TOTAL","7",""
"2015","DE","THS","EMP","TOTAL","43,122",""
"2015","DE1","THS","EMP","TOTAL","6,090.57",""
"2015","DE11","THS","EMP","TOTAL","2,339.87",""
"2015","DE111","THS","EMP","TOTAL","517.87",""
"2015","DE112","THS","EMP","TOTAL","221.95",""
"2015","DE113","THS","EMP","TOTAL","276.17",""
"2015","DE114","THS","EMP","TOTAL","120.02",""
"2015","DE115","THS","EMP","TOTAL","257.89",""
"2015","DE116","THS","EMP","TOTAL","199.05",""
"2015","DE117","THS","EMP","TOTAL","94.79",""
"2015","DE118","THS","EMP","TOTAL","168.34",""
"2015","DE119","THS","EMP","TOTAL","68.66",""
"2015","DE11A","THS","EMP","TOTAL","107.38",""
"2015","DE11B","THS","EMP","TOTAL","74.91",""
"2015","DE11C","THS","EMP","TOTAL","64.98",""
"2015","DE11D","THS","EMP","TOTAL","167.87",""
"2015","DE12","THS","EMP","TOTAL","1,534.52",""
"2015","DE121","THS","EMP","TOTAL","41.26",""
"2015","DE122","THS","EMP","TOTAL","236.3",""
"2015","DE123","THS","EMP","TOTAL","206.04",""
"2015","DE124","THS","EMP","TOTAL","114.54",""
"2015","DE125","THS","EMP","TOTAL","120.13",""
"2015","DE126","THS","EMP","TOTAL","236.84",""
"2015","DE127","THS","EMP","TOTAL","66.02",""
"2015","DE128","THS","EMP","TOTAL","229.98",""
"2015","DE129","THS","EMP","TOTAL","75.89",""
"2015","DE12A","THS","EMP","TOTAL","64.31",""
"2015","DE12B","THS","EMP","TOTAL","81.51",""
"2015","DE12C","THS","EMP","TOTAL","61.7",""
"2015","DE13","THS","EMP","TOTAL","1,203.5",""
"2015","DE131","THS","EMP","TOTAL","170.86",""
"2015","DE132","THS","EMP","TOTAL","116.14",""
"2015","DE133","THS","EMP","TOTAL","72.58",""
"2015","DE134","THS","EMP","TOTAL","238.19",""
"2015","DE135","THS","EMP","TOTAL","75.91",""
"2015","DE136","THS","EMP","TOTAL","117.22",""
"2015","DE137","THS","EMP","TOTAL","83.56",""
"2015","DE138","THS","EMP","TOTAL","144.27",""
"2015","DE139","THS","EMP","TOTAL","107.9",""
"2015","DE13A","THS","EMP","TOTAL","76.86",""
"2015","DE14","THS","EMP","TOTAL","1,012.68",""
"2015","DE141","THS","EMP","TOTAL","154.35",""
"2015","DE142","THS","EMP","TOTAL","110.33",""
"2015","DE143","THS","EMP","TOTAL","91.92",""
"2015","DE144","THS","EMP","TOTAL","123.19",""
"2015","DE145","THS","EMP","TOTAL","76.98",""
"2015","DE146","THS","EMP","TOTAL","107.12",""
"2015","DE147","THS","EMP","TOTAL","121.72",""
"2015","DE148","THS","EMP","TOTAL","159.63",""
"2015","DE149","THS","EMP","TOTAL","67.45",""
"2015","DE2","THS","EMP","TOTAL","7,289.95",""
"2015","DE21","THS","EMP","TOTAL","2,728.7",""
"2015","DE211","THS","EMP","TOTAL","122.52",""
"2015","DE212","THS","EMP","TOTAL","1,058.45",""
"2015","DE213","THS","EMP","TOTAL","48.2",""
"2015","DE214","THS","EMP","TOTAL","61.31",""
"2015","DE215","THS","EMP","TOTAL","53.11",""
"2015","DE216","THS","EMP","TOTAL","55.48",""
"2015","DE217","THS","EMP","TOTAL","58.61",""
"2015","DE218","THS","EMP","TOTAL","55.85",""
"2015","DE219","THS","EMP","TOTAL","54.86",""
"2015","DE21A","THS","EMP","TOTAL","58.22",""
"2015","DE21B","THS","EMP","TOTAL","107.8",""
"2015","DE21C","THS","EMP","TOTAL","74.95",""
"2015","DE21D","THS","EMP","TOTAL","43.44",""
"2015","DE21E","THS","EMP","TOTAL","53.23",""
"2015","DE21F","THS","EMP","TOTAL","50.4",""
"2015","DE21G","THS","EMP","TOTAL","54.28",""
"2015","DE21H","THS","EMP","TOTAL","272.35",""
"2015","DE21I","THS","EMP","TOTAL","44.68",""
"2015","DE21J","THS","EMP","TOTAL","53.84",""
"2015","DE21K","THS","EMP","TOTAL","118.3",""
"2015","DE21L","THS","EMP","TOTAL","67.47",""
"2015","DE21M","THS","EMP","TOTAL","92.15",""
"2015","DE21N","THS","EMP","TOTAL","69.18",""
"2015","DE22","THS","EMP","TOTAL","655.36",""
"2015","DE221","THS","EMP","TOTAL","55.37",""
"2015","DE222","THS","EMP","TOTAL","51.4",""
"2015","DE223","THS","EMP","TOTAL","39.88",""
"2015","DE224","THS","EMP","TOTAL","68.71",""
"2015","DE225","THS","EMP","TOTAL","36.22",""
"2015","DE226","THS","EMP","TOTAL","53.68",""
"2015","DE227","THS","EMP","TOTAL","64.25",""
"2015","DE228","THS","EMP","TOTAL","85.26",""
"2015","DE229","THS","EMP","TOTAL","39.28",""
"2015","DE22A","THS","EMP","TOTAL","56.7",""
"2015","DE22B","THS","EMP","TOTAL","37.78",""
"2015","DE22C","THS","EMP","TOTAL","66.84",""
"2015","DE23","THS","EMP","TOTAL","616.92",""
"2015","DE231","THS","EMP","TOTAL","35.57",""
"2015","DE232","THS","EMP","TOTAL","150.53",""
"2015","DE233","THS","EMP","TOTAL","40.16",""
"2015","DE234","THS","EMP","TOTAL","40.01",""
"2015","DE235","THS","EMP","TOTAL","71.36",""
"2015","DE236","THS","EMP","TOTAL","64.92",""
"2015","DE237","THS","EMP","TOTAL","39.77",""
"2015","DE238","THS","EMP","TOTAL","65.04",""
"2015","DE239","THS","EMP","TOTAL","75.64",""
"2015","DE23A","THS","EMP","TOTAL","33.92",""
"2015","DE24","THS","EMP","TOTAL","578.75",""
"2015","DE241","THS","EMP","TOTAL","73.59",""
"2015","DE242","THS","EMP","TOTAL","65.35",""
"2015","DE243","THS","EMP","TOTAL","42.95",""
"2015","DE244","THS","EMP","TOTAL","34.55",""
"2015","DE245","THS","EMP","TOTAL","51.96",""
"2015","DE246","THS","EMP","TOTAL","34.39",""
"2015","DE247","THS","EMP","TOTAL","37.2",""
"2015","DE248","THS","EMP","TOTAL","43.62",""
"2015","DE249","THS","EMP","TOTAL","48.38",""
"2015","DE24A","THS","EMP","TOTAL","33.89",""
"2015","DE24B","THS","EMP","TOTAL","37.15",""
"2015","DE24C","THS","EMP","TOTAL","36.9",""
"2015","DE24D","THS","EMP","TOTAL","38.83",""
"2015","DE25","THS","EMP","TOTAL","1,005.31",""
"2015","DE251","THS","EMP","TOTAL","35.61",""
"2015","DE252","THS","EMP","TOTAL","108.15",""
"2015","DE253","THS","EMP","TOTAL","60.29",""
"2015","DE254","THS","EMP","TOTAL","382.36",""
"2015","DE255","THS","EMP","TOTAL","21.39",""
"2015","DE256","THS","EMP","TOTAL","81.5",""
"2015","DE257","THS","EMP","TOTAL","62.85",""
"2015","DE258","THS","EMP","TOTAL","35.21",""
"2015","DE259","THS","EMP","TOTAL","74.71",""
